date,JPM,MSFT
15/01/2015,46.47702,40.402054
16/01/2015,47.271511,41.077198
20/01/2015,47.085556,41.210445
21/01/2015,47.237694,40.792923
22/01/2015,48.674511,41.867828
23/01/2015,47.905396,41.912235
26/01/2015,47.981453,41.76123
27/01/2015,47.499706,37.896912
28/01/2015,46.274178,36.591042
29/01/2015,47.051746,37.319496
30/01/2015,45.961452,35.889252
02/02/2015,46.882725,36.670998
03/02/2015,47.939209,36.955269
04/02/2015,47.651836,37.168472
05/02/2015,47.981453,37.710361
06/02/2015,48.928078,37.674816
09/02/2015,48.868908,37.630409
10/02/2015,49.409824,37.843609
11/02/2015,49.333755,37.648182
12/02/2015,50.348,38.278908
13/02/2015,50.43251,38.971809
17/02/2015,50.795952,38.989712
18/02/2015,50.178955,38.944977
19/02/2015,50.060635,38.918121
20/02/2015,50.542385,39.240215
23/02/2015,50.162052,39.499668
24/02/2015,51.404495,39.445984
25/02/2015,51.674942,39.356514
26/02/2015,52.046833,39.419151
27/02/2015,51.793266,39.231266
02/03/2015,52.207417,39.258114
03/03/2015,52.376457,38.721302
04/03/2015,52.511681,38.524471
05/03/2015,52.401806,38.56921
06/03/2015,51.463642,37.898209
09/03/2015,51.979214,38.336597
10/03/2015,50.677612,37.602966
11/03/2015,50.914268,37.558243
12/03/2015,51.869335,36.699348
13/03/2015,51.556618,37.021439
16/03/2015,52.275032,37.182468
17/03/2015,52.072182,37.30772
18/03/2015,52.190514,38.023464
19/03/2015,51.725655,37.835579
20/03/2015,52.190514,38.363438
23/03/2015,51.674942,38.345543
24/03/2015,51.100197,38.381325
25/03/2015,50.381802,37.093006
26/03/2015,50.322647,36.869335
27/03/2015,50.331085,36.654621
30/03/2015,51.522812,36.645676
31/03/2015,51.201633,36.377277
01/04/2015,51.005955,36.430958
02/04/2015,51.490917,36.046246
06/04/2015,51.448364,37.173531
07/04/2015,51.771683,37.15564
08/04/2015,51.941833,37.057213
09/04/2015,52.299183,37.110901
10/04/2015,52.494858,37.325626
13/04/2015,52.809669,37.361412
14/04/2015,53.634949,37.262997
15/04/2015,54.630398,37.808735
16/04/2015,54.29007,37.71928
17/04/2015,53.464783,37.236156
20/04/2015,53.805111,38.390282
21/04/2015,53.013863,38.148716
22/04/2015,53.549858,38.461853
23/04/2015,53.430752,38.774994
24/04/2015,53.260593,42.827839
27/04/2015,53.039383,42.970982
28/04/2015,53.396717,43.981972
29/04/2015,54.111401,43.89249
30/04/2015,53.822124,43.516735
01/05/2015,54.119911,43.534634
04/05/2015,55.064312,43.158875
05/05/2015,54.792046,42.586285
06/05/2015,54.383656,41.405312
07/05/2015,54.877117,41.781078
08/05/2015,55.719421,42.720482
11/05/2015,55.68539,42.380505
12/05/2015,55.608814,42.362621
13/05/2015,55.744965,42.613125
14/05/2015,56.195885,43.588318
15/05/2015,56.051247,43.212543
18/05/2015,56.510685,42.953098
19/05/2015,57.012653,42.845032
20/05/2015,56.561729,42.845032
21/05/2015,56.706371,42.700947
22/05/2015,56.553215,42.2327
26/05/2015,55.923611,41.953556
27/05/2015,56.553215,42.872055
28/05/2015,56.323498,42.727974
29/05/2015,55.966171,42.196693
01/06/2015,56.221405,42.529861
02/06/2015,56.170345,42.250706
03/06/2015,56.748905,42.187675
04/06/2015,56.434105,41.746445
05/06/2015,57.361477,41.548328
08/06/2015,56.910557,41.179134
09/06/2015,57.157288,41.107098
10/06/2015,58.076176,41.971561
11/06/2015,58.297382,41.818474
12/06/2015,58.067646,41.395256
15/06/2015,57.846455,40.954014
16/06/2015,58.169746,41.269192
17/06/2015,57.974072,41.395256
18/06/2015,58.518574,42.070618
19/06/2015,57.923019,41.512318
22/06/2015,58.671738,41.629379
23/06/2015,59.343884,41.341232
24/06/2015,58.722782,41.098087
25/06/2015,58.407978,41.107098
26/06/2015,58.663216,40.755909
29/06/2015,57.174309,39.954479
30/06/2015,57.650757,39.756374
01/07/2015,58.293045,40.026516
02/07/2015,57.822037,39.981495
06/07/2015,57.659332,39.972488
07/07/2015,57.205456,39.891449
08/07/2015,56.032238,39.837421
09/07/2015,56.614559,40.089554
10/07/2015,57.419544,40.170593
13/07/2015,58.310158,41.008049
14/07/2015,59.123718,41.08009
15/07/2015,59.252163,41.206154
16/07/2015,59.569038,42.016586
17/07/2015,59.269291,41.980579
20/07/2015,59.31213,42.250706
21/07/2015,59.175095,42.57489
22/07/2015,60.014339,41.008049
23/07/2015,59.637535,41.521317
24/07/2015,59.012398,41.36824
27/07/2015,58.241665,40.836945
28/07/2015,58.275913,40.82795
29/07/2015,59.038074,41.683411
30/07/2015,59.123718,42.214699
31/07/2015,58.686958,42.052616
03/08/2015,58.686958,42.151665
04/08/2015,58.627018,42.809013
05/08/2015,58.858246,42.845032
06/08/2015,58.447178,41.980579
07/08/2015,58.275913,42.088631
10/08/2015,58.995274,42.619911
11/08/2015,58.430054,41.791466
12/08/2015,57.58226,42.088631
13/08/2015,57.847717,42.079636
14/08/2015,58.138893,42.322754
17/08/2015,58.293045,42.610905
18/08/2015,58.412937,42.846577
19/08/2015,57.890549,42.248341
20/08/2015,56.468964,41.387234
21/08/2015,54.465073,39.039612
24/08/2015,51.596226,37.779678
25/08/2015,51.305058,36.682911
26/08/2015,53.874168,38.713295
27/08/2015,55.218678,39.791935
28/08/2015,54.918941,39.81913
31/08/2015,54.893253,39.447491
01/09/2015,52.623871,37.906578
02/09/2015,53.583015,39.302464
03/09/2015,53.677212,39.429363
04/09/2015,52.666702,38.622654
08/09/2015,54.088272,39.782867
09/09/2015,53.24902,39.039612
10/09/2015,53.66008,39.239029
11/09/2015,53.574448,39.411232
14/09/2015,53.420307,39.012421
15/09/2015,54.447941,39.864449
16/09/2015,54.927517,40.154499
17/09/2015,53.65152,40.109184
18/09/2015,52.187134,39.411232
21/09/2015,52.623871,39.982288
22/09/2015,52.16143,39.791935
23/09/2015,51.930218,39.764736
24/09/2015,51.570549,39.800991
25/09/2015,52.641003,39.82819
28/09/2015,51.365017,39.239029
29/09/2015,51.245117,39.374981
30/09/2015,52.212818,40.118252
01/10/2015,52.59819,40.435497
02/10/2015,52.451546,41.305664
05/10/2015,53.495235,42.266476
06/10/2015,53.521114,42.375244
07/10/2015,53.590115,42.420551
08/10/2015,53.590115,43.009735
09/10/2015,53.417603,42.701553
12/10/2015,53.236465,42.601849
13/10/2015,53.089828,42.502136
14/10/2015,51.744251,42.311794
15/10/2015,53.383102,42.610909
16/10/2015,53.848866,43.064114
19/10/2015,53.667747,43.163822
20/10/2015,53.926506,43.299793
21/10/2015,53.529732,42.783134
22/10/2015,54.504402,43.535458
23/10/2015,55.090946,47.922543
26/10/2015,55.116825,49.173401
27/10/2015,54.892559,48.66581
28/10/2015,56.496899,48.928673
29/10/2015,56.246765,48.366688
30/10/2015,55.418716,47.714066
02/11/2015,56.531403,48.257915
03/11/2015,56.738422,49.082771
04/11/2015,56.798798,49.309372
05/11/2015,57.307697,49.291233
06/11/2015,59.050037,49.780708
09/11/2015,58.127113,49.091827
10/11/2015,58.377251,48.502644
11/11/2015,58.092609,48.629555
12/11/2015,56.928169,48.330421
13/11/2015,56.54866,47.895351
16/11/2015,57.36808,48.738319
17/11/2015,57.040306,48.336815
18/11/2015,58.178867,49.139851
19/11/2015,58.360001,49.221977
20/11/2015,58.256516,49.4501
23/11/2015,57.687214,49.4501
24/11/2015,57.60096,49.504841
25/11/2015,57.66996,48.993832
27/11/2015,57.937366,49.212845
30/11/2015,57.514713,49.5961
01/12/2015,58.316883,50.390011
02/12/2015,57.497444,50.380878
03/12/2015,56.755676,49.459229
04/12/2015,58.558399,51.01965
07/12/2015,57.790718,50.928402
08/12/2015,56.893658,50.910156
09/12/2015,56.46241,50.170998
10/12/2015,56.591782,50.435631
11/12/2015,55.263454,49.331478
14/12/2015,55.435966,50.317013
15/12/2015,57.014423,50.371754
16/12/2015,58.247868,51.220406
17/12/2015,57.169693,50.828026
18/12/2015,55.548096,49.395348
21/12/2015,56.531403,50.03413
22/12/2015,56.652161,50.508629
23/12/2015,57.557827,50.937519
24/12/2015,57.445694,50.80064
28/12/2015,57.255939,51.056156
29/12/2015,57.851109,51.603676
30/12/2015,57.43708,51.384666
31/12/2015,56.95406,50.627274
04/01/2016,55.243435,50.006744
05/01/2016,55.338943,50.234879
06/01/2016,54.540077,49.322346
07/01/2016,52.334511,47.606789
08/01/2016,51.162266,47.752792
11/01/2016,51.08411,47.72541
12/01/2016,51.197002,48.163425
13/01/2016,49.790291,47.12315
14/01/2016,50.53706,48.464577
15/01/2016,49.5298,46.530006
19/01/2016,49.503735,46.137611
20/01/2016,48.201237,46.347496
21/01/2016,47.975475,46.064606
22/01/2016,49.451645,47.71629
25/01/2016,48.33149,47.260017
26/01/2016,49.564522,47.606789
27/01/2016,49.5298,46.73988
28/01/2016,49.738194,47.506405
29/01/2016,51.66589,50.271385
01/02/2016,51.110161,49.924614
02/02/2016,49.521107,48.364185
03/02/2016,49.851074,47.597656
04/02/2016,50.71072,47.451664
05/02/2016,50.146305,45.772602
08/02/2016,49.095631,45.088188
09/02/2016,48.800388,44.969563
10/02/2016,48.209927,45.361958
11/02/2016,46.0825,45.343704
12/02/2016,49.920544,46.082863
16/02/2016,50.667305,46.955994
17/02/2016,51.032009,48.178375
18/02/2016,50.198414,47.966984
19/02/2016,50.207092,47.626919
22/02/2016,50.858337,48.389759
23/02/2016,48.73093,47.038704
24/02/2016,48.748295,47.204136
25/02/2016,49.503735,47.88427
26/02/2016,49.963966,47.148991
29/02/2016,48.887218,46.762981
01/03/2016,51.405399,48.325424
02/03/2016,51.891659,48.665474
03/03/2016,52.065334,48.114029
04/03/2016,52.143471,47.819916
07/03/2016,52.047966,46.900837
08/03/2016,51.040695,47.470673
09/03/2016,51.335922,48.564392
10/03/2016,50.893078,47.838306
11/03/2016,51.526962,48.775776
14/03/2016,51.335922,48.86768
15/03/2016,51.405399,49.253693
16/03/2016,51.162266,49.952194
17/03/2016,51.014652,50.237114
18/03/2016,52.516872,49.161785
21/03/2016,52.499489,49.501842
22/03/2016,52.308464,49.694855
23/03/2016,52.047966,49.602943
24/03/2016,51.648525,49.823532
28/03/2016,51.57906,49.207733
29/03/2016,51.257774,50.283066
30/03/2016,51.848251,50.595562
31/03/2016,51.42276,50.760994
01/04/2016,51.987183,51.073486
04/04/2016,51.785988,50.94482
05/04/2016,51.051186,50.14521
06/04/2016,51.444832,50.659893
07/04/2016,50.14143,50.053303
08/04/2016,50.508835,50.016533
11/04/2016,50.911213,49.91544
12/04/2016,51.855965,50.227928
13/04/2016,54.05162,50.871273
14/04/2016,54.751427,50.880466
15/04/2016,54.121597,51.147007
18/04/2016,54.471504,51.89146
19/04/2016,55.390007,51.827126
20/04/2016,56.194794,51.091866
21/04/2016,55.634933,51.266487
22/04/2016,55.958603,47.590149
25/04/2016,55.634933,47.893452
26/04/2016,55.923615,47.277676
27/04/2016,56.081066,46.818123
28/04/2016,55.634933,45.862274
29/04/2016,55.285042,45.834702
02/05/2016,55.801147,46.514835
03/05/2016,54.725193,45.751984
04/05/2016,53.859169,45.834702
05/05/2016,53.570499,45.899036
06/05/2016,53.885414,46.31263
09/05/2016,53.544258,46.018524
10/05/2016,54.270313,46.891651
11/05/2016,54.069115,46.919224
12/05/2016,54.034126,47.341999
13/05/2016,53.535503,46.9468
16/05/2016,53.937897,47.636108
17/05/2016,53.937897,46.747612
18/05/2016,56.019833,47.025272
19/05/2016,55.451233,46.571766
20/05/2016,55.556217,46.849419
23/05/2016,55.512474,46.303371
24/05/2016,56.457211,47.747173
25/05/2016,57.314487,48.237694
26/05/2016,56.88586,48.024826
27/05/2016,57.235756,48.422794
31/05/2016,57.095802,49.052139
01/06/2016,57.463192,48.913311
02/06/2016,57.568172,48.570881
03/06/2016,56.544693,47.932266
06/06/2016,57.104546,48.246948
07/06/2016,56.91209,48.219185
08/06/2016,57.078304,48.163647
09/06/2016,56.640915,47.774929
10/06/2016,55.844883,47.645359
13/06/2016,55.346264,46.40517
14/06/2016,54.305305,46.118271
15/06/2016,54.20908,45.988697
16/06/2016,54.427773,46.636562
17/06/2016,54.480251,46.39592
20/06/2016,54.558979,46.340397
21/06/2016,55.066341,47.376968
22/06/2016,54.856396,47.191868
23/06/2016,56.028591,48.043335
24/06/2016,52.135887,46.118271
27/06/2016,50.395107,44.822552
28/06/2016,52.065907,45.757317
29/06/2016,53.535503,46.775375
30/06/2016,54.357788,47.358456
01/07/2016,54.005161,47.349194
05/07/2016,52.497662,47.358456
06/07/2016,53.061878,47.552814
07/07/2016,53.405689,47.552814
08/07/2016,54.507648,48.404278
11/07/2016,54.895542,48.672688
12/07/2016,55.715412,49.246502
13/07/2016,55.680145,49.524147
14/07/2016,56.526447,49.737022
15/07/2016,56.57935,49.700005
18/07/2016,56.385403,49.940636
19/07/2016,56.297245,49.135441
20/07/2016,56.358963,51.745377
21/07/2016,56.147377,51.643578
22/07/2016,56.455929,52.356224
25/07/2016,56.306065,52.504295
26/07/2016,56.535275,52.532063
27/07/2016,56.71159,52.004524
28/07/2016,56.50882,52.023041
29/07/2016,56.394218,52.458019
01/08/2016,56.24435,52.365475
02/08/2016,56.112122,52.365475
03/08/2016,57.002502,52.726421
04/08/2016,56.914345,53.115139
05/08/2016,58.448288,53.642681
08/08/2016,58.271969,53.735229
09/08/2016,58.069202,53.864799
10/08/2016,57.549088,53.698212
11/08/2016,57.707764,53.957359
12/08/2016,57.584339,53.624176
15/08/2016,57.936966,53.79076
16/08/2016,57.928154,53.492744
17/08/2016,58.086849,53.604507
18/08/2016,58.139736,53.641758
19/08/2016,58.06039,53.660374
22/08/2016,58.007507,53.706947
23/08/2016,57.981045,53.911827
24/08/2016,58.139736,53.967705
25/08/2016,58.245514,54.172585
26/08/2016,58.377747,54.042213
29/08/2016,59.021301,54.107399
30/08/2016,59.506172,53.911827
31/08/2016,59.506172,53.511379
01/09/2016,59.250523,53.632446
02/09/2016,59.497345,53.706947
06/09/2016,59.45327,53.651077
07/09/2016,59.20644,53.697636
08/09/2016,59.285778,53.48344
09/09/2016,58.756844,52.347282
12/09/2016,59.118275,53.129551
13/09/2016,58.651047,52.64529
14/09/2016,58.536446,52.393841
15/09/2016,58.748032,53.259933
16/09/2016,58.025116,53.315804
19/09/2016,58.351299,53.017807
20/09/2016,58.589336,52.90604
21/09/2016,58.924339,53.79076
22/09/2016,59.409195,53.846638
23/09/2016,59.285778,53.48344
26/09/2016,57.989861,52.989868
27/09/2016,58.50119,53.967705
28/09/2016,58.809731,54.042213
29/09/2016,57.875271,53.455509
30/09/2016,58.703941,53.641758
03/10/2016,58.633411,53.474133
04/10/2016,59.139565,53.306499
05/10/2016,60.10746,53.679012
06/10/2016,60.267292,53.772137
07/10/2016,60.480415,53.828014
10/10/2016,60.95105,54.051529
11/10/2016,60.658009,53.259933
12/10/2016,60.498158,53.185429
13/10/2016,60.151867,53.008492
14/10/2016,59.956493,53.474133
17/10/2016,59.64571,53.287868
18/10/2016,60.116322,53.697636
19/10/2016,60.693531,53.576569
20/10/2016,60.613605,53.315804
21/10/2016,60.817844,55.560192
24/10/2016,61.155289,56.808113
25/10/2016,61.093132,56.798805
26/10/2016,61.38615,56.463528
27/10/2016,61.474953,55.969952
28/10/2016,61.368393,55.75576
31/10/2016,61.501595,55.80233
01/11/2016,61.244068,55.690578
02/11/2016,60.986565,55.345997
03/11/2016,60.720169,55.141117
04/11/2016,60.169624,54.67548
07/11/2016,62.052139,56.267971
08/11/2016,62.185341,56.314533
09/11/2016,65.044647,56.035145
10/11/2016,68.063782,54.666172
11/11/2016,68.099289,54.964176
14/11/2016,70.603401,54.126019
15/11/2016,70.470207,55.194855
16/11/2016,68.729774,55.926167
17/11/2016,69.280319,56.854359
18/11/2016,69.005035,56.582466
21/11/2016,69.306946,57.060623
22/11/2016,69.733177,57.304386
23/11/2016,70.026192,56.629349
25/11/2016,69.999565,56.751225
28/11/2016,69.5467,56.826225
29/11/2016,70.079498,57.276264
30/11/2016,71.189468,56.498081
01/12/2016,72.627998,55.50425
02/12/2016,72.459282,55.551125
05/12/2016,73.933327,56.460579
06/12/2016,74.315163,56.207436
07/12/2016,74.65258,57.538788
08/12/2016,75.584984,57.201248
09/12/2016,75.913528,58.101334
12/12/2016,75.238647,58.288845
13/12/2016,75.26532,59.048279
14/12/2016,75.238647,58.767002
15/12/2016,76.366386,58.673244
16/12/2016,75.42514,58.410725
19/12/2016,75.860252,59.648315
20/12/2016,76.837029,59.573315
21/12/2016,77.032402,59.573315
22/12/2016,77.156715,59.582703
23/12/2016,77.29879,59.292042
27/12/2016,77.36982,59.32954
28/12/2016,76.810394,59.057655
29/12/2016,76.268723,58.97327
30/12/2016,76.623917,58.260712
03/01/2017,77.458603,58.673244
04/01/2017,77.601486,58.410725
05/01/2017,76.887154,58.410725
06/01/2017,76.896103,58.917015
09/01/2017,76.949669,58.729496
10/01/2017,77.17289,58.710747
11/01/2017,77.753281,59.245159
12/01/2017,77.003242,58.70137
13/01/2017,77.413963,58.785755
17/01/2017,74.601364,58.626369
18/01/2017,74.949577,58.598248
19/01/2017,74.378136,58.410725
20/01/2017,74.708504,58.823261
23/01/2017,74.744209,59.029526
24/01/2017,75.646049,59.554569
25/01/2017,76.815735,59.704575
26/01/2017,77.458603,60.257736
27/01/2017,77.619331,61.673481
30/01/2017,76.815735,61.064045
31/01/2017,75.565666,60.614021
01/02/2017,75.851395,59.610825
02/02/2017,75.529961,59.226406
03/02/2017,77.84256,59.704575
06/02/2017,77.476486,59.667068
07/02/2017,77.431831,59.470181
08/02/2017,76.753227,59.385799
09/02/2017,77.86042,60.060848
10/02/2017,77.681847,60.004604
13/02/2017,78.708672,60.679653
14/02/2017,79.967651,60.906044
15/02/2017,80.887321,60.868298
16/02/2017,80.833778,60.85886
17/02/2017,80.56591,60.953197
21/02/2017,81.262352,60.83057
22/02/2017,81.306992,60.707947
23/02/2017,81.369484,60.953197
24/02/2017,80.655182,60.953197
27/02/2017,80.744484,60.585331
28/02/2017,80.914124,60.349503
01/03/2017,83.574959,61.255051
02/03/2017,82.271332,60.377811
03/03/2017,82.860634,60.604187
06/03/2017,82.074875,60.623051
07/03/2017,81.619514,60.745686
08/03/2017,81.440918,61.3022
09/03/2017,81.762367,61.056961
10/03/2017,81.503433,61.245594
13/03/2017,81.574875,61.038094
14/03/2017,81.708794,60.755116
15/03/2017,81.905243,61.075825
16/03/2017,81.824875,60.972057
17/03/2017,80.96769,61.189007
20/03/2017,80.387306,61.245594
21/03/2017,78.030067,60.56646
22/03/2017,78.155067,61.339928
23/03/2017,78.030067,61.189007
24/03/2017,77.940773,61.292778
27/03/2017,77.896141,61.405952
28/03/2017,79.110474,61.585178
29/03/2017,78.815811,61.754967
30/03/2017,79.494415,61.981346
31/03/2017,78.431877,62.122833
03/04/2017,78.146149,61.830425
04/04/2017,78.40657,62.000217
05/04/2017,77.400795,61.839859
06/04/2017,77.661217,62.000217
07/04/2017,77.391823,61.953045
10/04/2017,77.122383,61.811543
11/04/2017,76.987694,61.764389
12/04/2017,76.691338,61.52858
13/04/2017,75.79332,61.264462
17/04/2017,77.104446,61.764389
18/04/2017,76.475815,61.679512
19/04/2017,75.847198,61.349361
20/04/2017,76.826057,61.783264
21/04/2017,75.901093,62.632191
24/04/2017,78.577209,63.698074
25/04/2017,79.259697,64.065941
26/04/2017,79.412369,63.981045
27/04/2017,78.675987,64.396065
28/04/2017,78.128181,64.575302
01/05/2017,78.182068,65.471397
02/05/2017,77.679176,65.367638
03/05/2017,78.128181,65.160133
04/05/2017,78.217987,64.905418
05/05/2017,78.128181,65.084656
08/05/2017,78.217987,65.028061
09/05/2017,77.903671,65.122398
10/05/2017,78.514343,65.377068
11/05/2017,78.271881,64.575302
12/05/2017,78.056343,64.499832
15/05/2017,78.433517,64.546997
16/05/2017,78.675987,65.846695
17/05/2017,75.676582,64.015747
18/05/2017,75.398178,64.23394
19/05/2017,76.134567,64.214973
22/05/2017,76.062721,64.935951
23/05/2017,77.014626,65.154152
24/05/2017,76.969757,65.239532
25/05/2017,76.646446,66.045898
26/05/2017,76.655426,66.368416
30/05/2017,75.344307,66.795349
31/05/2017,73.772781,66.254585
01/06/2017,74.589973,66.501236
02/06/2017,74.212791,68.076035
05/06/2017,74.347519,68.569344
06/06/2017,74.50016,68.797005
07/06/2017,75.353294,68.673683
08/06/2017,76.287231,68.256264
09/06/2017,78.092255,66.709961
12/06/2017,78.110229,66.19767
13/06/2017,78.370659,67.02301
14/06/2017,78.209007,66.662521
15/06/2017,77.742043,66.311523
16/06/2017,77.391823,66.406387
19/06/2017,79.089088,67.23172
20/06/2017,78.595154,66.320992
21/06/2017,78.235954,66.662521
22/06/2017,78.146141,66.65303
23/06/2017,78.002472,67.554276
26/06/2017,78.343712,66.909157
27/06/2017,79.071121,65.656937
28/06/2017,80.660606,66.216652
29/06/2017,81.854996,64.973892
30/06/2017,82.079498,65.391304
03/07/2017,83.749992,64.670326
05/07/2017,84.589737,65.533607
06/07/2017,84.318855,65.049782
07/07/2017,84.743248,65.894096
10/07/2017,84.147278,66.387413
11/07/2017,83.82222,66.396889
12/07/2017,83.533279,67.49736
13/07/2017,84.06601,68.085503
14/07/2017,83.298492,69.043663
17/07/2017,82.52195,69.584396
18/07/2017,82.232994,69.536957
19/07/2017,82.35038,70.068199
20/07/2017,82.35038,70.409744
21/07/2017,82.070465,70.001816
24/07/2017,82.422615,69.821579
25/07/2017,83.795128,70.381279
26/07/2017,83.009552,70.248459
27/07/2017,82.666428,69.404144
28/07/2017,82.422615,69.290314
31/07/2017,82.892151,68.967758
01/08/2017,84.002823,68.853935
02/08/2017,84.075058,68.550362
03/08/2017,83.524239,68.446014
04/08/2017,84.571663,68.948792
07/08/2017,84.896759,68.683174
08/08/2017,84.589737,69.053162
09/08/2017,84.454292,68.749588
10/08/2017,83.244324,67.743996
11/08/2017,82.549042,68.77803
14/08/2017,83.515221,69.812073
15/08/2017,83.731918,69.831154
16/08/2017,83.15403,70.241257
17/08/2017,81.853752,69.049103
18/08/2017,81.93502,69.134949
21/08/2017,81.835701,68.810677
22/08/2017,82.675438,69.773949
23/08/2017,82.774765,69.354301
24/08/2017,82.639336,69.325684
25/08/2017,82.973427,69.449646
28/08/2017,82.711578,69.459213
29/08/2017,82.260086,69.669014
30/08/2017,82.449707,70.584595
31/08/2017,82.070465,71.309425
01/09/2017,82.801849,70.51783
05/09/2017,80.824387,70.20311
06/09/2017,81.366135,70.002823
07/09/2017,79.939468,70.899307
08/09/2017,79.840134,70.555977
11/09/2017,81.077209,71.299881
12/09/2017,82.070465,71.223587
13/09/2017,82.305252,71.729057
14/09/2017,82.142708,71.309425
15/09/2017,82.729645,71.824417
18/09/2017,83.903481,71.681366
19/09/2017,84.824509,71.948418
20/09/2017,85.420456,71.471542
21/09/2017,85.808746,70.775322
22/09/2017,85.628143,70.966072
25/09/2017,84.987045,69.869293
26/09/2017,84.607803,69.869293
27/09/2017,85.944191,70.432007
28/09/2017,86.124771,70.451088
29/09/2017,86.242165,71.042374
02/10/2017,87.443108,71.156815
03/10/2017,87.90361,70.823013
04/10/2017,87.009682,71.233116
05/10/2017,88.181313,72.45388
06/10/2017,88.026901,72.482475
09/10/2017,87.563713,72.759079
10/10/2017,88.217644,72.759079
11/10/2017,87.954247,72.883049
12/10/2017,87.182243,73.550636
13/10/2017,87.064163,73.903526
16/10/2017,88.862503,74.056122
17/10/2017,88.662682,73.998901
18/10/2017,88.998734,74.017975
19/10/2017,89.107727,74.304092
20/10/2017,90.379265,75.16243
23/10/2017,90.224854,75.181503
24/10/2017,91.659882,75.210114
25/10/2017,91.75071,74.990768
26/10/2017,92.404648,75.114731
27/10/2017,92.431892,79.931007
30/10/2017,92.104935,80.007301
31/10/2017,91.378326,79.330177
01/11/2017,91.659882,79.330177
02/11/2017,92.26841,80.159912
03/11/2017,92.104935,80.245743
06/11/2017,91.532738,80.560478
07/11/2017,89.689003,80.36972
08/11/2017,88.68084,80.646294
09/11/2017,88.671768,80.198051
10/11/2017,88.562782,79.988243
13/11/2017,88.880684,80.045464
14/11/2017,88.344803,80.159912
15/11/2017,89.180382,79.536896
16/11/2017,89.4347,79.747742
17/11/2017,89.134964,78.980957
20/11/2017,89.925156,79.105545
21/11/2017,89.852486,80.24617
22/11/2017,89.589088,79.661491
24/11/2017,89.298454,79.80526
27/11/2017,88.944237,80.389946
28/11/2017,92.059517,81.358047
29/11/2017,94.212051,79.881935
30/11/2017,94.929558,80.677505
01/12/2017,95.174789,80.763763
04/12/2017,97.136574,77.715721
05/12/2017,96.019463,78.204544
06/12/2017,95.301949,79.345169
07/12/2017,95.020386,79.0672
08/12/2017,96.21019,80.667915
11/12/2017,95.928627,81.693512
12/12/2017,97.045769,82.028992
13/12/2017,95.828728,81.808533
14/12/2017,95.056725,81.175919
15/12/2017,96.400932,83.2463
18/12/2017,97.145668,82.795799
19/12/2017,96.736954,82.268616
20/12/2017,96.400932,81.971489
21/12/2017,97.935852,81.952309
22/12/2017,97.590714,81.961891
26/12/2017,97.200165,81.856468
27/12/2017,97.381813,82.153587
28/12/2017,97.899529,82.163185
29/12/2017,97.12751,81.990669
02/01/2018,98.04483,82.383636
03/01/2018,98.144745,82.767044
04/01/2018,99.550728,83.495522
05/01/2018,98.911636,84.530701
08/01/2018,99.057709,84.616966
09/01/2018,99.559853,84.559456
10/01/2018,100.655426,84.176056
11/01/2018,101.194084,84.425262
12/01/2018,102.864822,85.882187
16/01/2018,102.499626,84.684052
17/01/2018,103.156975,86.39978
18/01/2018,103.403481,86.36145
19/01/2018,103.175232,86.265594
22/01/2018,104.380348,87.808777
23/01/2018,104.270798,88.086754
24/01/2018,105.603745,88.010063
25/01/2018,105.631142,88.498917
26/01/2018,106.197166,90.157143
29/01/2018,106.087608,90.022942
30/01/2018,105.092476,88.891899
31/01/2018,105.603745,91.067711
01/02/2018,106.69931,90.348839
02/02/2018,104.334702,87.971733
05/02/2018,99.331612,84.348587
06/02/2018,102.353561,87.540405
07/02/2018,103.047409,85.891769
08/02/2018,98.491661,81.482643
09/02/2018,100.463699,84.521103
12/02/2018,102.015762,85.431679
13/02/2018,102.645706,86.102661
14/02/2018,105.01944,87.450859
15/02/2018,105.457664,89.23243
16/02/2018,104.699898,88.596848
20/02/2018,104.727287,89.290207
21/02/2018,105.16552,88.105705
22/02/2018,104.973778,88.336838
23/02/2018,107.101013,90.580643
26/02/2018,108.433952,91.89032
27/02/2018,107.146675,90.715469
28/02/2018,105.44854,90.301384
01/03/2018,103.558685,89.415398
02/03/2018,103.458252,89.608009
05/03/2018,105.046837,90.176186
06/03/2018,105.138145,89.868011
07/03/2018,104.74556,90.388046
08/03/2018,104.754684,90.936951
09/03/2018,107.767494,92.968887
12/03/2018,107.42057,93.190392
13/03/2018,106.13327,90.917709
14/03/2018,104.946381,90.37841
15/03/2018,105.211166,90.696205
16/03/2018,105.393761,91.10067
19/03/2018,104.562958,89.453911
20/03/2018,104.663383,89.685036
21/03/2018,104.754684,89.05909
22/03/2018,100.381523,86.468597
23/03/2018,97.697388,83.955154
26/03/2018,100.710213,90.310989
27/03/2018,98.756439,86.160439
28/03/2018,98.601234,86.083389
29/03/2018,100.399796,87.893845
02/04/2018,98.464279,85.245575
03/04/2018,99.815468,86.391548
04/04/2018,101.331009,88.914635
05/04/2018,102.661537,88.962784
06/04/2018,100.101433,86.892326
09/04/2018,101.303497,87.412331
10/04/2018,103.239647,89.44429
11/04/2018,101.505371,88.462013
12/04/2018,104.028778,90.118393
13/04/2018,101.211739,89.636894
16/04/2018,101.129158,90.686562
17/04/2018,101.129158,92.516273
18/04/2018,100.312485,92.872604
19/04/2018,102.514725,92.554802
20/04/2018,102.285332,91.485863
